r,c
http://example.org/B0d49663d30bff87620e2a114ad9843df,9826008
http://example.org/B65c804e854c8ff1cb2d198b88dd7aef8,active
http://example.org/B3fdfe705f803359881581c98ccbcfc44,77386006
http://example.org/B651992ed8caff94d440596b7ee8022ba,active
http://example.org/B8b5e687f41d706d40a700faa73c2bbbd,confirmed
http://example.org/Bd3f85b44eb3d3a969ce868e31d3bc23e,225517006
http://example.org/B2654fe4b969c453240d5c38981ddb54f,active
http://example.org/Bd6d0572f534b78f5eb929f4bcf187760,LOC
http://example.org/B7af2165cae4c8e268e1f624384c1e285,active
http://example.org/B7aa5b5c9441dee140e567e2ab872e4f2,225517006
http://example.org/B42a6ff8b48c298b119ca4ad6c7aeb693,225517006
http://example.org/B75d9e0c8b5ce234bb24cd0e0c10c1a26,active
http://example.org/Bee4426b8176cf23e203755d8f9358815,confirmed
http://example.org/B8d0fa34c6a0725780bca6c1c535b72be,77386006
http://example.org/B531fd91d91506b47e96088bab7959de2,9826008
http://example.org/B7876ea81647204d40a848294d682e854,9826008
http://example.org/B09b912f3141e4d746ad833ed1c7f08e4,active
http://example.org/B1e89f7bbbcbb628ae683dd0867039011,confirmed
http://example.org/B17fb4e881f22dd7eb8d359475d3d4892,active
http://example.org/B66b20871b2ac7e8d5431e2c81520b42f,271749004
http://example.org/B1f3f26f61adacb8b552f8c8c43e255b0,active
http://example.org/B6fdfdbdff554fade2eba38a4ad7dc538,9826008
http://example.org/B01e8cc8caefa2911711b98b10dd80605,77386006
http://example.org/B3673f6bfb26801e571054c9d59772784,77386006
http://example.org/Bfca5fe3f1c34adc49e15bea6cf0eeffd,77386006
http://example.org/B6382f48a9b1de15139dd03f6a2cae168,LOC
http://example.org/B276ef7856b64e028869c8f93fc998b03,77386006
http://example.org/B9d69afb94b0a0e299242b0b55cba1eff,active
http://example.org/Bf1d89277bd850890fcdb1c2512e9f377,active
http://example.org/B3d880791fe48f198e1cbe3b15b152d9d,active
http://example.org/Bf2681a3bb951fb95fa6842fc5c68aaff,420008001
http://example.org/Bc5c1b4fb80884e8fe2f8de3ea0f80bf6,active
http://example.org/B210ae4f297a572700a5e68678d5fbb4e,77386006
http://example.org/B4ce4697eff3677eb028e21e1f5f23e35,271749004
http://example.org/B101f1fa1379e533ec1e75e070e5dd4ef,confirmed
http://example.org/B463078bdbd52aa1c5334dcb5cca7c4ec,active
http://example.org/Bbf08f9bdc0ffa1745fa2f36d795c80ca,active
http://example.org/B871067131a019925e9c805adf437e256,225517006
http://example.org/Bef254b4e2db5a3ada30bfdf606223029,active
http://example.org/B26917a98a94445b227815e8faa593cf7,confirmed
http://example.org/Be2da7c83092f1788e3991c7066e2868b,active
http://example.org/B32931b7cae7acf15d61872a7a7ac2464,225517006
http://example.org/Bdf6d46fb03f57ad7c33b9feb6d1ddb4c,active
http://example.org/Bc7b9955f977e5595df2bdafcc184813b,active
http://example.org/B871b537c0eb57c2b48fd1e8f20ebb5ed,420008001
http://example.org/B8f2872229d9aaff8a891d752e840c7a0,271749004
http://example.org/B6f5623aecb809100d28ea8f12109f52a,77386006
http://example.org/B5a5b56d77ba16e50d5a00b57211d49de,active
http://example.org/Bf01a937c6e4fbc44172e8f969984ee98,confirmed
http://example.org/Bed03e4bfec196d35405d194f162329b8,confirmed
http://example.org/Bc9b78d72fa10cd6114bdfc5d2534e7ba,9826008
http://example.org/Beea52607750ded2cc200e555d381d048,confirmed
http://example.org/B5d147d6e7e9270ff37d27b57aa3428f0,LOC
http://example.org/Bc5c3240c85792e3e3e8fa45adf8b824d,420008001
http://example.org/Be077ff5aae146fa712b0752a71cc2317,confirmed
http://example.org/Bd4a83a1ba24d9de0819c75b058651c87,271749004
http://example.org/Ba42b37e3529c22c42963117b16e12ac9,confirmed
http://example.org/Bdcc6b579b6298cbe4b74b4ee977bec41,confirmed
http://example.org/B770536e2fe3aaafa127279ca36e38857,9826008
http://example.org/Bb49eb4b833cffaa274023ba99a84754c,420008001
http://example.org/B28a2fd282d3d7f740f122fc8b90bb455,LOC
http://example.org/B250d813371c277693f2632bf7c898ac3,confirmed
http://example.org/B3680733b3e55c952d5bed20890685f76,active
http://example.org/B31873b6038562ea1e2bd7713ffbee566,225517006
http://example.org/B9dafe49affa7b0ea5120303a5635d281,active
http://example.org/B2baae5f24cbab7cdfaf9cccdf08d4c78,9826008
http://example.org/B5e6b1fc90380db66087a789ee8e315ca,confirmed
http://example.org/Be61a63ffd37d05d1787d19c81bedecc4,active
http://example.org/Bba5dd8936b8d8420f2667959f2c375ea,77386006
http://example.org/B021a0e15aeb2a6de1123051936fb4e2a,LOC
http://example.org/B65fd0a9fbc6756078f511b3ed2e443a9,271749004
http://example.org/B01526aa9f46cd960f057b9b73380421c,confirmed
http://example.org/B25fd0ae1ce95ffd6b73243064fdfcd01,9826008
http://example.org/Bc2cc719b0d5fff4ddd0bd7cfd5409aef,420008001
http://example.org/Bf754daf14168c8e04dbd1526b4926d46,active
http://example.org/Bee5c808b35550cff9a9319cabbac0496,271749004
http://example.org/B9d410da23329fa5957f464ae4720ad1e,LOC
http://example.org/B89b6e203c0187c87a506352df454708b,active
http://example.org/B1ba8afc8f52a0ae24333615858c0f0e2,confirmed
http://example.org/Bfa54e60857f6978f151b770cc63b0861,confirmed
http://example.org/Be48ac2ec6ebf5679567bc08c8667b3ea,active
http://example.org/Ba6cf99d28b2798dde1e949b3d3bc101d,confirmed
http://example.org/B1a95ccabba7df5168fbc5a5498ab3434,LOC
http://example.org/Ba06175c0942fe88060d0ee7b093ac13e,confirmed
http://example.org/Ba7e0455bd78de41748d021312315683a,271749004
http://example.org/B2bff51bdea1584b481e4156cb5ed0926,225517006
http://example.org/Be4a61a6ed1934577c57569c7062ff128,active
http://example.org/Be3963eb89d8fdaee8cc23edf0b24d742,confirmed
http://example.org/B405ed5b8489659b5d52e26717f0e151c,271749004
http://example.org/B83b2e80233f3e351668044eb586c8154,225517006
http://example.org/Bff40061cb99a92509d2ada18013f71ec,confirmed
http://example.org/Bf369ad3233d198a921723c682df45622,confirmed
http://example.org/Bfe165daf411b33381a96984b7fef9b7c,420008001
http://example.org/Bf63139a2d27d913dc8d641427d777378,9826008
http://example.org/B80be6452f05d76d853527cd1fe09659d,active
http://example.org/Bf11ba8b38a2a0b861977020c66b0111a,271749004
http://example.org/B1f40087325ab9c2bc7871dc2666f071c,confirmed
http://example.org/B4f39b379061a4eadd93317c46ff772e8,420008001
http://example.org/Bb45698a9c953da0ba5a42b3442152475,active
http://example.org/Bdd1ac76b6b6aba1f57344b8f093f4cf2,9826008
http://example.org/Bb38b043f35a2f9373aec3ac52722f01f,9826008
http://example.org/Ba3d70568ce585025d0c41ab9b943af7f,9826008
http://example.org/Bb3182203cf0823e9f0bc6c0c422bd3d3,confirmed
http://example.org/B07a2e28bf26b1ed94e6b1951ac0af9fd,active
http://example.org/B85780f776a22fead8cbb993879ed7180,225517006
http://example.org/B9be09f39b7a3b7190e47e2970d05aaae,77386006
http://example.org/B694305e1ddf826744f93c10b001218c8,420008001
http://example.org/B0bbde597962b48dead382ca0e60ecafb,9826008
http://example.org/Be5df2f02357ce0e263a30c41496eae3a,confirmed
http://example.org/B191646050ac36226706bbfdb43c6db64,LOC
http://example.org/Bb7c1ac132ecf4972aa1112c16ac9357b,confirmed
http://example.org/B131eaf7ba878b60f17d048a353ef45b0,active
http://example.org/Bad0ac1c83436cbfe3e1da03ab5c88c20,LOC
http://example.org/B42d8de45142434c6b758d2dce7519a9f,active
http://example.org/Ba897e062d6ea94e5c5d206c29fbdc135,confirmed
http://example.org/B36fc1619450e15b2fd721b117b778076,225517006
http://example.org/B9b53e1fda4e3e1cc9d7076b640f840fe,225517006
http://example.org/B33d084c172c0844b44ac0fecdd99ccb9,LOC
http://example.org/B70018b59a92cde8b143698139838e6d9,active
http://example.org/Bd931c537b67bdabb07978cce85f9dff2,active
http://example.org/B0cf72861111cce65940a8c5d16f6ea34,77386006
http://example.org/B588d389d36908e265fe9d7163299809b,confirmed
http://example.org/Be827f43d6563d8f99ef7ad44c2e46a42,active
http://example.org/Bd12407caa0c30391b470c616bcb39f9a,active
http://example.org/B83f2830d168f2b62d88bd033a3ddc14e,9826008
http://example.org/B21da4223d64d4d7b61ace72877dabe4c,confirmed
http://example.org/B9a7cdb2562972a7dc7a5462cbd845305,271749004
http://example.org/Bad0afbd31c4cc30d430275f4b2e2b3ef,LOC
http://example.org/Ba5e6e35be49fa3c9954493965b4150c9,9826008
http://example.org/B5d2a4601da73cb796980e75ec20b6498,confirmed
http://example.org/B2b84c28608ca794e5889c0c11c4a0e4a,confirmed
http://example.org/B71222fffb23961d0a1a851f6fc768d5e,77386006
http://example.org/B624cf784ce38fc9b0efd736f8a7cfd28,271749004
http://example.org/B6a8fc403af0d90347afb80d76888025d,420008001
http://example.org/B9529f06d0bfed4658cccadee879c4581,confirmed
http://example.org/Bae55852e67d155ba26f19d2f2795ed31,confirmed
http://example.org/Bca2a0226871c79a9112a6a0e7ebead93,confirmed
http://example.org/Be46e2b6fd907b35854122e923eb64d18,77386006
http://example.org/Bf103c7f4fa00fcbb57b4ee47ae96e56a,confirmed
http://example.org/B206bc8a5b442fa58657a6ab0dfecb93b,271749004
http://example.org/B03860f4ea789657d3c3acf181cd2e6bb,271749004
http://example.org/B23c01715746c3f7df2c8ad051b2fb35d,confirmed
http://example.org/B5da4dcdb38fefd5aa922d997f081c561,LOC
http://example.org/B7f6f062640cd22e8cebb86d1b89f920a,271749004
http://example.org/B8c6ab31e835c33bd5925f4bf9e32fc27,77386006
http://example.org/B60dabcc04d03688414cf3a2a7dd7f2e1,271749004
http://example.org/Bc076ad6d40a21b6fa28c9160a71d9fa7,active
http://example.org/B91e316ddde96c1d17b23eebf8111e45b,LOC
http://example.org/B6cbc820ff3f629a8255bdfab79a69e75,LOC
http://example.org/Bc4ec6725c519ac7fa0b8c98c91cec24a,9826008
http://example.org/Bf73a55f0d5d4ea9df86b9f2074189e38,active
http://example.org/B7b017aca06a90537afbd4de8e98e96d8,active
http://example.org/B3449900d8f047f169888fa071bc3484b,confirmed
http://example.org/B6fa9083b052eaa3875e4640d698b7cac,confirmed
http://example.org/B389109ddae3d46f5912217f4dae011c9,77386006
http://example.org/Bbe48df5c8284483a1c0a1cceb166e847,LOC
http://example.org/Bad9ffc4170d464bf5b8e0632d73859e6,225517006
http://example.org/B36eaea0f84943f87b42dbfb6f74ec66c,active
http://example.org/B6276a2ab2f942c48beaf9d594055ed79,confirmed
http://example.org/B177c7de60f0661a9ae701edffb9db300,LOC
http://example.org/B3eb509cc9cc4304a92a621764068d0c6,420008001
http://example.org/B4f5d19a83fa8112695960667c1a1c416,9826008
http://example.org/B4e276cd23dfc7ed06bac2ca055c4bc46,active
http://example.org/B59ba25d80064f1423981f2d501394379,active
http://example.org/B08a1f67c98e3935e2f62b6fad74b0ad3,active
http://example.org/B662ebdfec76ee1cab7bfebb0bab37a9f,225517006
http://example.org/Bed80a0da487fcec4b0a30c5b3d4c8ddc,active
http://example.org/B328313c8321eb3697435578fbde8718d,77386006
http://example.org/B392f229c8ba7e7738d998eca3eab0e5f,confirmed
http://example.org/B840d34781b3c59973cf470a4792deb6f,active
http://example.org/B7f0dc06acf3928ec3e0b2d9baf3a3981,420008001
http://example.org/B01b6b570feba16b708a1b89e44eb142e,confirmed
http://example.org/Bcd67b78d2fced47d7d5fa89a20995f32,9826008
http://example.org/Bd9ceb9f191699c2d8d50d61a548f33dd,confirmed
http://example.org/Bfffdf88f860f2c86488e895cb12e4d8d,active
http://example.org/Ba44f39297cff0b7d3ba9ea54b7f10a3f,77386006
http://example.org/B91dd7e564bd2816eac329d5d016d1b82,420008001
http://example.org/B768dbb0782b13223a93167e690cc4d46,active
http://example.org/B075f3f93b114ae17e0c2f83f4bd33f18,420008001
http://example.org/Bdeff1490c4e57eb28bc9ea23bb6b292c,confirmed
http://example.org/B8ce1a292db808b2c4a2f8048715ff506,225517006
http://example.org/B43eb1cc6fde729cd8dee3f4f2450ebcc,420008001
http://example.org/B05b04a9bf77e758ebb68330acbce9339,271749004
http://example.org/B50d6ec2f3c463751b6e6ea0f06891abc,271749004
http://example.org/B95d12c700c37264e71955d581e7e947a,LOC
http://example.org/B1e5bb741f244792146bd1064d04f88c6,225517006
http://example.org/B7bfabbd71a58eec89b047887843b1da3,confirmed
http://example.org/B1c64147ff20bf7c8635f9b2eb4f98d2b,LOC
http://example.org/B870e00314a78666c711d0c79b82da990,active
http://example.org/B22739c359fba0fbbdf66901489b5f284,271749004
http://example.org/B0cfc23e87dd860148cc00703552493ff,confirmed
http://example.org/Be9a6dd832288d42464e0f786adb564da,LOC
http://example.org/B1f97350fc7ffaf0d966ac3de61692eaa,active
http://example.org/B7554188c5d7a4e9f66fb33f0e9de1d6a,271749004
http://example.org/Bf37a8573ba7eff79a0fcf9cd3817473f,LOC
http://example.org/B97e7ea26f09117500c782cde0b012606,confirmed
http://example.org/B9ea11f555bee34e0721ba38ad5ff8692,LOC
http://example.org/Ba97209dafa48e923a457d6c14cda282e,77386006
http://example.org/Ba123ec65478939e319b74822223237f3,9826008
http://example.org/Bc9df9552c51e50168331d7510c93c21d,LOC
http://example.org/Bc16e6f96069a7ea6aa8f59b84bb040a5,confirmed
http://example.org/Bb9d111b59905eaf28683bfd8dde39552,active
http://example.org/B6e1d80cac676f7e35a027b712652a772,active
http://example.org/B372c96c5194991eb443ecb36c6bef23c,active
http://example.org/B7d2b89023a701b3c06b9d1076c787ee6,9826008
http://example.org/Bfcecc344bc0711769979c81dd1c9de1d,active
http://example.org/B201264631f73630133ad6ab9d8426aa5,active
http://example.org/B090237b01152ed3803ab074f45a32f13,confirmed
http://example.org/B9f92812d418250a1657cc2c2cae7e9ae,confirmed
http://example.org/Ba27cb79ab2c8c302780e80aa351d0087,271749004
http://example.org/Bf3e8be0f750556f58107d07a572c6b77,active
http://example.org/Bfe7921de5bb710a2068b119150834595,420008001
http://example.org/B2a3b154a02498737cb476616656592b1,77386006
http://example.org/Bbae9f29e88ce042d8efbfd7e6cda9f96,active
http://example.org/Bb59763665c3534a0ca2b57f1f234a456,confirmed
http://example.org/B5fa5e0d44a9f2df9828f67052026208c,confirmed
http://example.org/B7efb54e78f686fe16459dc670a01c3b1,420008001
http://example.org/B57aea2c46cd1e12fc3511326b49be445,confirmed
http://example.org/B3a0311eae94ab18d17f0a9f3b7b73583,225517006
http://example.org/B8fe30bdfd741f68d5727f26eeb0321a6,420008001
http://example.org/Be4d64d505051ec8ac6d6615897d9d73c,9826008
http://example.org/B9944ed7d33d10db18097ad1c6254c09c,LOC
http://example.org/Bf9f61f9dccd117889c51204abeff57c8,active
http://example.org/B274b3007f004ffbe488f20177d9a5ab2,225517006
http://example.org/Be2de69f699d99be354f4948dd6fd8b33,271749004
http://example.org/B52a5c491190abd20998dd497953cd7d1,271749004
http://example.org/B46c276131dde0b1b33d64afcf0875815,271749004
http://example.org/Be5398533f903acc8e619d41ff8e867a3,active
http://example.org/B004f52dfaa2427d134c4bf5bfad0d3b2,active
http://example.org/Bdc19704cb59e13b074c6bf0907b677cd,confirmed
http://example.org/B5c002d669f2c1998d0457e201e743e07,9826008
http://example.org/Bd8e775eb98ccefa89203cfe93f09c6a3,active
http://example.org/B0f4dc210e890631fc506bdf9881d3c97,9826008
http://example.org/B419e5b15a26a1154b15b8fc59e9b015a,LOC
http://example.org/B542170207918c2d538b89e7abbb8854c,LOC
http://example.org/B0a9317c6272d211d627d7642a36394a9,420008001
http://example.org/B492a181c8f845f5574b504d631df1447,LOC
http://example.org/Bd8efa2850aff196fa098af9724830810,LOC
http://example.org/B5a9d63d58c9a2d5286a794e8279088e3,271749004
http://example.org/B97be22dd0da2cdbf876946367cd41571,confirmed
http://example.org/B4edbc9c5f5533eb6ba1a9e4b1f590379,confirmed
http://example.org/Bb2cf7ba063886dc73d787c4c02d5e073,225517006
http://example.org/B60fe855a199e6446274f6c0812d32d62,confirmed
http://example.org/B4ed51e0ba318c3b9b18aff8d34870c97,77386006
http://example.org/B55797235cf2ba610d33b58f03d755380,confirmed
http://example.org/Bf1693d90a1730e3dfd2234e744b5dec2,confirmed
http://example.org/B43a0ea3d935e2695778a6ca015ca497a,420008001
http://example.org/B6740637d0d501cb6900f8457eb2b2ace,active
http://example.org/B3c2c87f2ce803fba61a9ee598a2a960e,9826008
http://example.org/Bf32ad2abc8f424a3a14623fa95aa6556,9826008
http://example.org/B53d07b320a79869fa3f28c880b41a305,271749004
http://example.org/B6cb98691228607bcb5a614ac9db74886,271749004
http://example.org/B68f2bc723a38dd0ef9bd31339792602a,271749004
http://example.org/Ba1401d7c17a1bb5beab440d79789f795,225517006
http://example.org/B167cae89758f8d5e3a4372807fb7a3ee,77386006
http://example.org/B0b56f03edf2f1fbc0b368d6135e5f9fc,LOC
http://example.org/Bf663573afb7ccd08aff85f15d2854270,271749004
http://example.org/Bafe09934809e766b843b0b40eb9615b7,active
http://example.org/B589023276948e9d354c4ef101419253b,active
http://example.org/B3f9fbb35dd5f0abc817693146e47497d,confirmed
http://example.org/B60062ef0a5f083ed99e85907b13987cf,271749004
http://example.org/Bcf950ada57cff19471f7bb4461ae0cf5,active
http://example.org/Bee71663c282f6df69faf5cc8a97410c0,9826008
http://example.org/B7acbf81b4e48f4e0f08c918f8bc65477,9826008
http://example.org/B6f62a21acd378378aa847839ea7fd374,LOC
http://example.org/B658df2379c642909cf59f4be4bfa639f,LOC
http://example.org/Bb9b59deb62abe5a2a1093721ef795895,active
http://example.org/B68b6bc4f0aa72f08ad15e809e9d6f27a,LOC
http://example.org/B4388dcd2dbd32babbcf452b4478edc54,active
http://example.org/B21a1c94322f4f58ffdebc64845eb5838,77386006
http://example.org/B00c3d1678168bce28fb3fbb20295df29,active
http://example.org/Bd0c0f4f93119e73b48ebd60e32ccc45c,active
http://example.org/B30ff98441ed2ba03bc3ce577d8f8a3c7,active
http://example.org/B71b02e493d86d33b20dedc8d6a9662c3,active
http://example.org/B1ec4c9c3efe028231fef1bc03a9fe8b4,271749004
http://example.org/B9a050fdaced60b7264f60c1aa8291042,confirmed
http://example.org/B3f529d5ae794a9f3afe92f40b45b1cb3,confirmed
http://example.org/B42cd703d07ef2f159e64e9e24e31379e,LOC
http://example.org/Bf136d017b4bd5b04c684b697c8afc071,LOC
http://example.org/B6bcdfae384c2ac86614c585ae71e98d6,confirmed
http://example.org/Bc265a5ce5ae0600de2704546a1fc7b77,active
http://example.org/Ba42420e32c84cdb1d5fb2c12e9425467,confirmed
http://example.org/B9ecf284b807b1a1a4c8df2c9dc08c3b4,271749004
http://example.org/B4379f9c8465715de7cdfbf30b7ea375d,LOC
http://example.org/Be3aeb56c27bae1a988b42fcb9a734d73,9826008
http://example.org/Bce1b611dcbb036c99b90de1848842e26,271749004
http://example.org/Ba41650459ad4c1a1e10c826b49f29296,confirmed
http://example.org/Bf5c69e653281451b587275d4976b10da,9826008
http://example.org/Bd2b1486f93507802649381c0a2e9255a,active
http://example.org/B2f1ba0b8e85c757f99ad0e7844070310,active
http://example.org/B824f1c79d88ce8c12ab3ba34cc0aa65c,420008001
http://example.org/B1128bd686ca12aace0eac23779fa74b2,active
http://example.org/B26ef390b328e7d0e99f26203a807ad5d,confirmed
http://example.org/Bc8cab54de06db23c67e96af6f27ff584,confirmed
http://example.org/B670b987399e95b86aa39361c77deb875,active
http://example.org/B34b0f1cd2dd3504861446e12b39763db,225517006
http://example.org/B93a0a160c3b7def7d8bb3a70199c9f73,confirmed
http://example.org/B90d3797e27f5c1c44d4784c6cefe39df,active
http://example.org/Bd55d0f6b4bc07b11586861230cc3007d,active
http://example.org/B27397440c919fee2392427a910ad64ba,active
http://example.org/B58866754a56f871ff55729c19eb0223e,LOC
http://example.org/Bd51f7a7a019e403c4335efcf130bc882,271749004
http://example.org/Baf35e706f648a241bc5ff2bbb039fda2,active
http://example.org/B1bfebf9914b664b693cdb32d071fca01,confirmed
http://example.org/B6c43fab2bd02cee4b14fbe3ccbd4b8e9,active
http://example.org/B741c628f92ca97c0166279bc1820aaa1,active
http://example.org/Ba17e135553288d6d7c5c6815469fd19f,271749004
http://example.org/B9c321b273e3425a860438eac5a55b3b1,225517006
http://example.org/Bd715c433f34ba624856104b2d6aad494,9826008
http://example.org/B488cf78f412edb40821d8e5594fec70c,LOC
http://example.org/Bea4ff0aa3c093874256a7435b21c785d,271749004
http://example.org/Bd557f67ace448896910d5c9435397542,confirmed
http://example.org/Bb69fcb71dc242b024ab1981b8558e722,confirmed
http://example.org/Ba0764629981b768562014a6c46dac942,9826008
http://example.org/B06af81a7b86e1c654b8537ab8ea30165,confirmed
http://example.org/Bfaefa8249fd3e4c71e9115cdea3fe2b0,420008001
http://example.org/B2d63c040d7b157329a55eb0de230c4a7,confirmed
http://example.org/Bb036244834e608ced240c802f59a798a,225517006
http://example.org/B4b319f697a501ce8e1c7a3c271ef3c4e,225517006
http://example.org/B969c1f02a6f6a5388b5929862f40a525,225517006
http://example.org/B2d07c801e207f6d94ba0716e7d9fec1e,225517006
http://example.org/B3768b0119a22e989437bed8a01bb549f,confirmed
http://example.org/B8f5a340b3bb70a3916100ba376a9949f,confirmed
http://example.org/B3f896470c66063d816deff9df87d9690,420008001
http://example.org/B8887a7503d4d1366142cafb45c5b5d93,active
http://example.org/Bd0f637ae0f998675ba22592afd2ad39a,active
http://example.org/Bbc09fef307ebc3ae601677301e7250cf,420008001
http://example.org/B1808509b690d15afd3b6e5cf07c35ad7,77386006
http://example.org/Bc9693e9a09d16f2a1b6cc281eb8cff28,confirmed
http://example.org/Bcaede55207d81f3add1a55772df7ca37,active
http://example.org/B17e68055699c52828c7bf7e72e381194,active
http://example.org/Ba1c20ca6e19c381f20ae53d4f2f55013,confirmed
http://example.org/B899bf379de40e4795e9418a2aff36c1d,77386006
http://example.org/Be65cc7045fcade72d259fd8320f0cf15,420008001
http://example.org/Bc67d5506a158831036f163ef4a98b8d5,9826008
http://example.org/Bb9bf40a4edc24bc4cd9251b229b8ddc1,active
http://example.org/B173c21c61b6ad9f739b751698b1e7f31,77386006
http://example.org/B2d53ad9ff0f8c87519d80a9769000396,9826008
http://example.org/Bc8bf555d0b5e7ed0b43a4694622877be,225517006
http://example.org/B2794c2eb6e54627d52d86eba4c37ffce,420008001
http://example.org/B0800acb95932cdcb81c4f34d3472bd07,confirmed
http://example.org/Bec3ea43a0358986d57db356570603918,271749004
http://example.org/Bb712b30e5a921b3a68c234c51bebefeb,77386006
http://example.org/B804cf6da9ef5c8660c3cf04ba3d92d17,9826008
http://example.org/B83287eb6f735e2b86a541d12cd41b5b6,9826008
http://example.org/Ba2b8eb026207db487f651a06f5873b18,active
http://example.org/B0ce091c818b1c8e70b765eaf9149eb40,77386006
http://example.org/B424e8a365dfa8d5545e8c95f93f7bb21,active
http://example.org/B7da46a98468eafb15d3ee168e7f2b3e2,active
http://example.org/Babd7b7d2718ae25a369530016014c56c,confirmed
http://example.org/B5ded95df66ca67bee018055753ce8860,271749004
http://example.org/B6569f973f2da4c8be36df2f2541f1916,420008001
http://example.org/Be71488aa96ad0b9d0b4600d3cfab27b8,225517006
http://example.org/B75d2e243281ffedceff8a890e55be22d,confirmed
http://example.org/B8a5fe14d05586fd686a9d1dbc0b0ae04,active
http://example.org/B422d826c55e4284524154dc428183c6e,active
http://example.org/Bc8de7a0371ea52e7646dd53a395a1c5e,225517006
http://example.org/Bfab2a06b814f0ef82f2fc5c16779e399,77386006
http://example.org/Bc616b0244ac9c9bfbc5f05c21ffda4ef,confirmed
http://example.org/B0a43cf33bf90b63016fd59c69233e608,420008001
http://example.org/Ba1c8e5fc259fc5dbbe8d5fece244402b,confirmed
http://example.org/B3b3e2b6a8cd83e83a16ba3b85f31d430,confirmed
http://example.org/B31717d9b04e4311afae0cdc293701fbe,420008001
http://example.org/Beb3c6a32c2c5b94b7396ff4398073b1c,LOC
http://example.org/B6257a414ff75134d3ad16a84fe7539a1,LOC
http://example.org/B735981c5169cce163a0f3fcee49f6747,420008001
http://example.org/B5274f10c2fc95ed471178a5d001e5874,77386006
http://example.org/B3425a4619d12d3b76a88914911db979a,420008001
http://example.org/Bf373c7257584d4e275ec7515024ddec8,active
http://example.org/Bf02f80d1e276325736e1eb5b91ba5b59,77386006
http://example.org/B581760e261819bfa2c2fbab1e13fd4de,confirmed
http://example.org/B5968fc4f172cd4141bf7bdf9e6e3ab2c,active
http://example.org/B1c7ac80c40d1d69e2e3f43f59e76ecfb,9826008
http://example.org/B86e63b9a0663103f2480a047db876711,225517006
http://example.org/B38efa2957fd60b694af583bcbbb087e8,271749004
http://example.org/B9c6033d7bdd08a959c98b06350adaa99,confirmed
http://example.org/B446e688916eab20a4f04da1c35fcf435,confirmed
http://example.org/Bbd53d0f66e123b473942e09ff183a7c1,77386006
http://example.org/B9d4345f9fabdfe8562bb1d555eccca00,active
http://example.org/B207aa39f5d046c5979b925bdaf308600,LOC
http://example.org/B73a5c3bf8f64d758f3820710ce287602,active
http://example.org/Bff8f94ec840d4898d1ce3d15ab2bf39e,225517006
http://example.org/B254645269708c2c7c4693d89f0164d70,confirmed
http://example.org/B3a163b5961c48aeaad715e1c0a0e6bba,active
http://example.org/B275b349e96e5df4be2c491027d224bf9,LOC
http://example.org/Ba2c6056b2f29060f839395f77b1ae380,confirmed
http://example.org/Bb2e9c9c1674366641ff64cfc103c6d56,9826008
http://example.org/B319a5a457a355acf9f32a212897f2a36,active
http://example.org/B6ddcf6fefcef2cba15521e1ad510d50b,active
http://example.org/B7538c7ab8a70756994c9ba2aa0eaaa55,confirmed
http://example.org/Bb1f01a08e10d8a6754a4d89d68fd9948,271749004
http://example.org/Bbe973bef6a05544bce442264cb5fcb4c,active
http://example.org/B3f99f99b8e50f76424eb9fddf589b155,420008001
http://example.org/Bdd5b26a72c0984dbd36ad32f55192ed1,271749004
http://example.org/B8c5cc51bab814bce4584ea297f1198f6,active
http://example.org/Bd511060ba77ccce2f7b8679fc3315c4b,9826008
http://example.org/B2702bb7ffa2957de63729ac30874051c,active
http://example.org/B56b92676357e7257e9cfb5caa00b9f69,confirmed
http://example.org/B76f53a9ebaf1e963849f4bdb0e0103b2,active
http://example.org/Bd07e70dd022e1d6ec7ded3c24c278e90,confirmed
http://example.org/Bacb3ff3d7c20c2845ddfc6bd16d13944,271749004
http://example.org/Bf6b80b3ecfa5bfc735182ef25333dd87,271749004
http://example.org/B15ed1a60eb4d1b1c63f625421824c34b,LOC
http://example.org/Bcfc2a6cb921c2d268c5d93d198425463,active
http://example.org/B43227142cda99cf181ba095c760a2999,confirmed
http://example.org/B01306e277dcbbeb1c9a24bc62224b281,confirmed
http://example.org/Bb895840816c97cb1a62682874b170961,420008001
http://example.org/B1141c89b6bbc3589145b48e47cddae68,420008001
http://example.org/B7678694bd7b13e3c39c80f2b053cfca5,9826008
http://example.org/B6f0e62c977316b97daa39b90c36a5526,LOC
http://example.org/B59e2ba4abc5e2eedff9d0ebe0102252d,LOC
http://example.org/B64711ea912621f0d344fe375240e16c1,225517006
http://example.org/B0eab5919b7f42bd6b96040c53fca6f06,confirmed
http://example.org/Be6d3ccaa979a01ce901a2fc3d9b9870f,271749004
http://example.org/B688f0e25cfaec23784603571212050b0,225517006
http://example.org/B05b6f48948c76eb3440d312a978b186c,225517006
http://example.org/B8f759833b30610dd60f74842d082e7c6,77386006
http://example.org/B08e3dd1991f59fd5cc955fa26f217962,9826008
http://example.org/B783daaa44595b8d2390717f9e9725ffc,LOC
http://example.org/Ba939070ccbaef657345ca7ad981952f6,active
http://example.org/B6e4e2f139c18e82202c6fc89bc68083e,77386006
http://example.org/B6e9ce6b7649f31825c5f2da8ea96742d,confirmed
http://example.org/Bcec1c75b4aa0407147a53c31bf7e65d1,confirmed
